"Product Id","Variant Id","Handle","Title","Body (Html)","Vendor","Type","Tags","Published","Option Fulfill Value","Custom Option","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Sku","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","Google Shopping / Mpn","Google Shopping / Age Group","Google Shopping / Gender","Google Shopping / Google Product Category","Seo Title","Seo Description","Google Shopping / Adwords Grouping","Google Shopping / Adwords Labels","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost Per Item","Available On Listing Pages","Available On Sitemap Files","Template","Shipping Profile Name","Variant Tag","Facebook Pixel Id","Facebook Access Token","Product Stock Status","Shipping Fee","Base Cost Variant"
"'1000000490002259'","'1000011129871173'","crs-ptml-va-nn-0711-01","PREMIUM PTML CRS VA 071101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,ptml","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699333573554.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011106316953",,,,,
"'1000000490002259'","'1000011129871174'","crs-ptml-va-nn-0711-01",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699333573543.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316955",,,,0,0
"'1000000490002259'","'1000011129871175'","crs-ptml-va-nn-0711-01",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699333573564.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316958",,,,0,0
"'1000000490002259'","'1000011129871176'","crs-ptml-va-nn-0711-01",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316960",,,,0,0
"'1000000490002259'","'1000011129871177'","crs-ptml-va-nn-0711-01",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316961",,,,0,0
"'1000000490002259'","'1000011129871178'","crs-ptml-va-nn-0711-01",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316963",,,,0,0
"'1000000490002259'","'1000011129871179'","crs-ptml-va-nn-0711-01",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316966",,,,0,0
"'1000000490002259'","'1000011129871180'","crs-ptml-va-nn-0711-01",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316969",,,,0,0
"'1000000490002259'","'1000011129871181'","crs-ptml-va-nn-0711-01",,,,,,,,,,"10.5 Men",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316972",,,,0,0
"'1000000490002259'","'1000011129871182'","crs-ptml-va-nn-0711-01",,,,,,,,,,"11 Men",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316973",,,,0,0
"'1000000490002259'","'1000011129871183'","crs-ptml-va-nn-0711-01",,,,,,,,,,"11.5 Men",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316974",,,,0,0
"'1000000490002259'","'1000011129871184'","crs-ptml-va-nn-0711-01",,,,,,,,,,"12 Men",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316975",,,,0,0
"'1000000490002259'","'1000011129871185'","crs-ptml-va-nn-0711-01",,,,,,,,,,"13 Men",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316976",,,,0,0
"'1000000490002259'","'1000011129871186'","crs-ptml-va-nn-0711-01",,,,,,,,,,"9 Kid",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316977",,,,0,0
"'1000000490002259'","'1000011129871187'","crs-ptml-va-nn-0711-01",,,,,,,,,,"10 Kid",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316978",,,,0,0
"'1000000490002259'","'1000011129871188'","crs-ptml-va-nn-0711-01",,,,,,,,,,"11 Kid",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316979",,,,0,0
"'1000000490002259'","'1000011129871189'","crs-ptml-va-nn-0711-01",,,,,,,,,,"12 Kid",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316980",,,,0,0
"'1000000490002259'","'1000011129871190'","crs-ptml-va-nn-0711-01",,,,,,,,,,"13 Kid",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316981",,,,0,0
"'1000000490002259'","'1000011129871191'","crs-ptml-va-nn-0711-01",,,,,,,,,,"1 Youth",,"White",,,"CRS-PTML-VA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316982",,,,0,0
"'1000000490002728'","'1000011129878068'","crs-luv-ha-hi-071101-1","PREMIUM LUV CRS HA 071101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,track-id-1000000489937709,luv","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1699333253418.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011129870570",,,,,
"'1000000490002728'","'1000011129878069'","crs-luv-ha-hi-071101-1",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1699333253408.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870571",,,,0,0
"'1000000490002728'","'1000011129878070'","crs-luv-ha-hi-071101-1",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.btdmp.com/10446/10446658/products/origin/1699333253397.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870572",,,,0,0
"'1000000490002728'","'1000011129878071'","crs-luv-ha-hi-071101-1",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870573",,,,0,0
"'1000000490002728'","'1000011129878072'","crs-luv-ha-hi-071101-1",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870574",,,,0,0
"'1000000490002728'","'1000011129878073'","crs-luv-ha-hi-071101-1",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870575",,,,0,0
"'1000000490002728'","'1000011129878074'","crs-luv-ha-hi-071101-1",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870576",,,,0,0
"'1000000490002728'","'1000011129878075'","crs-luv-ha-hi-071101-1",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870577",,,,0,0
"'1000000490002728'","'1000011129878076'","crs-luv-ha-hi-071101-1",,,,,,,,,,"10.5 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870578",,,,0,0
"'1000000490002728'","'1000011129878077'","crs-luv-ha-hi-071101-1",,,,,,,,,,"11 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870579",,,,0,0
"'1000000490002728'","'1000011129878078'","crs-luv-ha-hi-071101-1",,,,,,,,,,"11.5 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870580",,,,0,0
"'1000000490002728'","'1000011129878079'","crs-luv-ha-hi-071101-1",,,,,,,,,,"12 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870581",,,,0,0
"'1000000490002728'","'1000011129878080'","crs-luv-ha-hi-071101-1",,,,,,,,,,"13 Men",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870582",,,,0,0
"'1000000490002728'","'1000011129878081'","crs-luv-ha-hi-071101-1",,,,,,,,,,"9 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870583",,,,0,0
"'1000000490002728'","'1000011129878082'","crs-luv-ha-hi-071101-1",,,,,,,,,,"10 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870584",,,,0,0
"'1000000490002728'","'1000011129878083'","crs-luv-ha-hi-071101-1",,,,,,,,,,"11 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870585",,,,0,0
"'1000000490002728'","'1000011129878084'","crs-luv-ha-hi-071101-1",,,,,,,,,,"12 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870586",,,,0,0
"'1000000490002728'","'1000011129878085'","crs-luv-ha-hi-071101-1",,,,,,,,,,"13 Kid",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870587",,,,0,0
"'1000000490002728'","'1000011129878086'","crs-luv-ha-hi-071101-1",,,,,,,,,,"1 Youth",,"White",,,"CRS-LUV-HA-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011129870588",,,,0,0
"'1000000490035431'","'1000011130504695'","crs-mrcr-na-nn-0711-01","PREMIUM MRCR CRS NA 071101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,crm,mrcr","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699350099742.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011106316953",,,,,
"'1000000490035431'","'1000011130504696'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699350106398.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316955",,,,0,0
"'1000000490035431'","'1000011130504697'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699350110438.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316958",,,,0,0
"'1000000490035431'","'1000011130504698'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316960",,,,0,0
"'1000000490035431'","'1000011130504699'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316961",,,,0,0
"'1000000490035431'","'1000011130504700'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316963",,,,0,0
"'1000000490035431'","'1000011130504701'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316966",,,,0,0
"'1000000490035431'","'1000011130504702'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316969",,,,0,0
"'1000000490035431'","'1000011130504703'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"10.5 Men",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316972",,,,0,0
"'1000000490035431'","'1000011130504704'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"11 Men",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316973",,,,0,0
"'1000000490035431'","'1000011130504705'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"11.5 Men",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316974",,,,0,0
"'1000000490035431'","'1000011130504706'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"12 Men",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316975",,,,0,0
"'1000000490035431'","'1000011130504707'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"13 Men",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316976",,,,0,0
"'1000000490035431'","'1000011130504708'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"9 Kid",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316977",,,,0,0
"'1000000490035431'","'1000011130504709'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"10 Kid",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316978",,,,0,0
"'1000000490035431'","'1000011130504710'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"11 Kid",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316979",,,,0,0
"'1000000490035431'","'1000011130504711'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"12 Kid",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316980",,,,0,0
"'1000000490035431'","'1000011130504712'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"13 Kid",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316981",,,,0,0
"'1000000490035431'","'1000011130504713'","crs-mrcr-na-nn-0711-01",,,,,,,,,,"1 Youth",,"White",,,"CRS-MRCR-NA-NN-0711-01",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316982",,,,0,0
"'1000000490035892'","'1000011130530640'","crs-gfid-tt-hi-071101","PREMIUM GFID CRS TT 071101","<p>There are two different ways to wear - you can wear it as sandals or flip flop. Constructed with lightweight and soft material.</p>
<ul>
<li>The upper is made of EVA</li>
<li>Feature: Anti-Slippery, Hard-Wearing, Quick-Drying</li>
<li>Perfect for indoor or outdoor use.</li>
<li>Custom area is the vamp and the tape.</li>
<li>This product is made on demand. </li>
<li>Multiple shipping options available, and cost varies on time efficiency<img src=""https://img.thesitebase.net/files/10285049/2022/08/19/1660898614aa43b54437.jpeg"" alt=""""/></li>
<li><strong>Size Kids</strong><strong><img src=""https://img.shopbase.com/files/10285049/2022/08/23/16612422771af360b081.jpeg"" alt=""""/></strong></li>
</ul>",,,"crms,crm,gfid","TRUE",,"[]","Size","4 Men/5 Women","Color","White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699351072934.jpg",1,,,,,,,,,,,,,,,,,,,"lb",,0,"TRUE","TRUE","Default",,"track-id-1000011106316953",,,,,
"'1000000490035892'","'1000011130530641'","crs-gfid-tt-hi-071101",,,,,,,,,,"4.5 Men/6 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699351072923.jpg",2,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316955",,,,0,0
"'1000000490035892'","'1000011130530642'","crs-gfid-tt-hi-071101",,,,,,,,,,"5 Men/7 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,"https://img.thesitebase.net/10446/10446658/products/origin/1699351072944.jpg",3,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316958",,,,0,0
"'1000000490035892'","'1000011130530643'","crs-gfid-tt-hi-071101",,,,,,,,,,"6 Men/8 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316960",,,,0,0
"'1000000490035892'","'1000011130530644'","crs-gfid-tt-hi-071101",,,,,,,,,,"7 Men/9 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316961",,,,0,0
"'1000000490035892'","'1000011130530645'","crs-gfid-tt-hi-071101",,,,,,,,,,"8 Men/10 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316963",,,,0,0
"'1000000490035892'","'1000011130530646'","crs-gfid-tt-hi-071101",,,,,,,,,,"9 Men/11 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316966",,,,0,0
"'1000000490035892'","'1000011130530647'","crs-gfid-tt-hi-071101",,,,,,,,,,"10 Men/12 Women",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316969",,,,0,0
"'1000000490035892'","'1000011130530648'","crs-gfid-tt-hi-071101",,,,,,,,,,"10.5 Men",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316972",,,,0,0
"'1000000490035892'","'1000011130530649'","crs-gfid-tt-hi-071101",,,,,,,,,,"11 Men",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316973",,,,0,0
"'1000000490035892'","'1000011130530650'","crs-gfid-tt-hi-071101",,,,,,,,,,"11.5 Men",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316974",,,,0,0
"'1000000490035892'","'1000011130530651'","crs-gfid-tt-hi-071101",,,,,,,,,,"12 Men",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316975",,,,0,0
"'1000000490035892'","'1000011130530652'","crs-gfid-tt-hi-071101",,,,,,,,,,"13 Men",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316976",,,,0,0
"'1000000490035892'","'1000011130530653'","crs-gfid-tt-hi-071101",,,,,,,,,,"9 Kid",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316977",,,,0,0
"'1000000490035892'","'1000011130530654'","crs-gfid-tt-hi-071101",,,,,,,,,,"10 Kid",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316978",,,,0,0
"'1000000490035892'","'1000011130530655'","crs-gfid-tt-hi-071101",,,,,,,,,,"11 Kid",,"White",,,"CRS-GFID-TT-HI-071101",0,,,"continue","manual",39.99,44.99,"true","TRUE",,,,,,,,,,,,,,,,,,,,,,"lb",,0,,,,,"track-id-1000011106316979",,,,0,0
